product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Cáp Lightning 0.2m AVA+ Kalf,90000.0,100000.0,10,45,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-kalf,Cables,Ava Plus
Cáp Type C 1m AVA+ TC1000N,190000.0,190000.0,0,111,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-ava-tc1000n,Cables,Ava Plus
Cáp Micro USB 0.2m AVA+ MU200,35000.0,70000.0,50,53,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-ava-mu200,Cables,Ava Plus
Cáp Lightning 1m AVA+ DR-L04,170000.0,190000.0,10,148,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-ava-dr-l04,Cables,Ava Plus
Cáp Type C 1m AVA+ DR-T02,190000.0,190000.0,0,71,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-ava-dr-t02,Cables,Ava Plus
Cáp Type C 1m AVA+ DS07,190000.0,190000.0,0,92,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-ava-ds07,Cables,Ava Plus
Cáp Micro USB 0.2m AVA Speed II,10000.0,35000.0,71,60,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-20cm-ava-speed-ii,Cables,Ava
Cáp Micro USB 1m AVA Speed II X,70000.0,70000.0,0,9,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-1m-ava-speed-ii-x-trang,Cables,Ava
Cáp Micro USB 1m AVA DR-M01,20000.0,70000.0,71,23,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-ava-dr-m01-trang,Cables,Ava
Cáp Micro USB 1m AVA LTPL-05X,20000.0,70000.0,71,52,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-ava-ltpl-05x,Cables,Ava
Cáp Micro USB 2m AVA DS454,20000.0,70000.0,71,23,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-2m-ava-ds454-den,Cables,Ava
Cáp Type C 0.2m AVA DS458,30000.0,50000.0,40,52,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds458-trang,Cables,Ava
Cáp Type C 0.2m AVA DS628,30000.0,50000.0,40,49,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-20cm-ava-ds628-den,Cables,Ava
Cáp Lightning 0.2m AVA Speed II,20000.0,50000.0,60,64,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-speed-ii-trang,Cables,Ava
Cáp Lightning AVA LTPL-01,90000.0,90000.0,0,12,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-ltpl-01-den,Cables,Ava
Cáp Lightning 0.2m AVA LTPL-01,20000.0,50000.0,60,24,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-ltpl-01-den,Cables,Ava
Cáp Type C AVA DS447-WB,,,0,9,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-ava-ds447-wb-den,Cables,Ava
Cáp Type C 2m Belkin CAB002,360000.0,450000.0,20,8,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-belkin-cab002,Cables,Belkin
Cáp Type C 1m Belkin CAB002,190000.0,385000.0,50,0,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab002-den,Cables,Belkin
Cáp Type C - Lightning MFI 2m Belkin CAA004,650000.0,650000.0,0,0,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-2m-belkin-caa004-den,Cables,Belkin
Cáp Lightning MFI 2m Belkin CAA002,460000.0,580000.0,20,3,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-belkin-caa002-den,Cables,Belkin
Cáp Type C 2m Belkin CAB002,270000.0,450000.0,40,0,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-0-9m-anker-powerline-iii-flow-a8552-tim,Cables,Belkin
Cáp Type C - Type C 1m Playa PM2004,255000.0,320000.0,20,7,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-playa-pm2004,Cables,Belkin
Cáp Type C - Type C 2m Belkin CAB003,390000.0,390000.0,0,9,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-belkin-cab003,Cables,Belkin
Cáp Type C - Type C 1m Belkin CAB003,290000.0,325000.0,10,8,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-belkin-cab003,Cables,Belkin
Cáp Type C 1m Belkin CAB002,190000.0,385000.0,50,8,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab002,Cables,Belkin
Cáp Type C 2m Belkin CAB001,270000.0,390000.0,30,5,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-belkin-cab001,Cables,Belkin
Cáp Type C 1m Belkin CAB001,220000.0,320000.0,30,13,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab001,Cables,Belkin
Cáp Type C - Lightning MFI 1m Belkin CAA003,340000.0,425000.0,20,9,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-belkin-caa003,Cables,Belkin
Cáp Type C - Lightning MFI 1m Belkin CAA004,495000.0,550000.0,10,14,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-belkin-caa004,Cables,Belkin
Cáp Lightning MFI 2m Belkin CAA002,345000.0,580000.0,40,5,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-belkin-caa002,Cables,Belkin
Cáp Lightning MFI 1m Belkin CAA002,385000.0,430000.0,10,8,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-belkin-caa002,Cables,Belkin
Cáp Lightning MFI 1m Belkin CAA001,280000.0,350000.0,20,22,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-belkin-caa001,Cables,Belkin
Cáp Type C SuperVOOC 1m OPPO DL129,210000.0,210000.0,0,84,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-supervooc-oppo-dl129,Cables,Oppo
Cáp Type C 2m AUKEY CB-CD3,150000.0,250000.0,40,30,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-aukey-cb-cd3-den,Cables,Aukey
Cáp Lightning MFI 1.2m AUKEY CB-AL1,350000.0,350000.0,0,14,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-12m-aukey-cb-al1-do,Cables,Aukey
Cáp Micro USB 1.2m Energizer C41UBMCGBKT,150000.0,150000.0,0,0,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-12m-energizer-c41ubmcgbkt-den,Cables,Energizer
Cáp Type C 1m Hydrus DR-T05,190000.0,190000.0,0,38,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t05-vang,Cables,Hydrus
Cáp Type C 2m Hydrus DS14C-WB,190000.0,190000.0,0,28,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-hydrus-ds13c-wb,Cables,Hydrus
Cáp Type C 1m Hydrus DS13C-WB,190000.0,190000.0,0,29,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-ds13c-wb,Cables,Hydrus
Cáp Type C - Type C 2m Hydrus DS465,220000.0,220000.0,0,40,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-hydrus-ds465,Cables,Hydrus
Cáp Type C - Type C 1m Hydrus DS464,220000.0,220000.0,0,42,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-hydrus-ds464,Cables,Hydrus
Cáp Type C 1m Hydrus DR-T04,190000.0,190000.0,0,17,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t04,Cables,Hydrus
Cáp Lightning 1m Hydrus CS-C-021,170000.0,190000.0,10,79,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-hydrus-cs-c-021,Cables,Hydrus
Cáp Type C 1m Hydrus DR-T01,190000.0,190000.0,0,10,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-hydrus-dr-t01,Cables,Hydrus
Cáp Lightning MFI 1m Mophie,200000.0,290000.0,30,69,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mophie,Cables,Mophie
Cáp Lightning 2m eValu LTL-04X,150000.0,190000.0,20,23,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-evalu-ltl-04x-do,Cables,Evalu
Cáp 3 đầu Lightning Type C Micro 1m eValu Spanker B 2,220000.0,220000.0,0,123,,https://www.thegioididong.com/cap-dien-thoai/cap-3-dau-lightning-type-c-micro-evalu-spanker-b2,Cables,Evalu
Cáp Lightning 2m eValu LTL-04X,170000.0,190000.0,10,158,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-evalu-ltl-04x,Cables,Evalu
Cáp Micro USB 1m eValu LTM -01,100000.0,100000.0,0,140,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-evalu-ltm-01-do-den,Cables,Evalu
Cáp chuyển 2RCA sang 3.5mm Âm 0.3m e.Valu LRCA-01,25000.0,50000.0,50,18,,https://www.thegioididong.com/cap-dien-thoai/cap-chuyen-2rca-sang-35mm-am-30cm-evalu-lrca-01,Cables,Evalu
Cáp chuyển đổi e.VALU LT8611SX,250000.0,250000.0,0,4,,https://www.thegioididong.com/cap-dien-thoai/adapter-chuyen-mini-displayport-hdmi-female-10cm-e,Cables,Evalu
Cáp Lightning 0.2m eValu LTL-02,70000.0,70000.0,0,135,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-evalu-ltl-02,Cables,Evalu
Cáp âm thanh 3.5mm 1m eSaver DS125-TB,25000.0,40000.0,30,87,,https://www.thegioididong.com/cap-dien-thoai/cap-audio-35mm-1m-esaver-ds125-tb-den,Cables,Esaver
Cáp Micro USB 0.2m eSaver BST-0728,40000.0,40000.0,0,20,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-usb-20cm-esaver-bst-0728-trang,Cables,Esaver
Cáp Type C - Lightning MFI 2m Mbest DS948-WB,315000.0,350000.0,10,54,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-2m-mbest-ds948-wb-xanh,Cables,Mbest
Cáp Lightning MFI 2m Mbest DS951-WB,200000.0,290000.0,30,82,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-mbest-ds951-wb-gold,Cables,Mbest
Cáp Lightning MFI 1m Mbest DS950-WB,200000.0,290000.0,30,80,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mbest-ds950-wb,Cables,Mbest
Cáp Type C - Type C 2m Mbest DS076X,220000.0,220000.0,0,24,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-mbest-ds076x-trang,Cables,Mbest
Cáp Type C - Type C 1m Mbest DS075X,220000.0,220000.0,0,50,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-mbest-ds075x-trang,Cables,Mbest
Cáp Type C - Lightning MFI 1m Mbest DS954,315000.0,350000.0,10,25,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-mbest-ds954,Cables,Mbest
Cáp Type C 1m Mbest DS462X,190000.0,190000.0,0,50,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds462x,Cables,Mbest
Cáp Lightning MFI 1m Mbest DS949-WB,200000.0,290000.0,30,59,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-1m-mbest-ds949-wb-xam,Cables,Mbest
Cáp Type C 1m Mbest DS002-WB,190000.0,190000.0,0,132,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds002-wb-cam,Cables,Mbest
Cáp Type C 2m Mbest DS463X-WB,190000.0,190000.0,0,60,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-mbest-ds463x-wb-den,Cables,Mbest
Cáp Type C 1m Mbest DS462G-WB,150000.0,150000.0,0,18,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-mbest-ds462g-wb-xam,Cables,Mbest
Cáp Type C - Type C 2m Mbest SMXU75,150000.0,150000.0,0,28,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-mbest-smxu75-trang,Cables,Mbest
Cáp Type C - Lightning MFI 1m Mbest DS640-WB,315000.0,350000.0,10,30,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-1m-mbest-ds640-wb-den,Cables,Mbest
Cáp Type C - Type C 1m M-Best SMXU75,150000.0,150000.0,0,10,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c1m-m-best-smxu75-trang,Cables,Mbest
Cáp Type C 1.5m Sony CP-AC150,230000.0,230000.0,0,0,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-15m-sony-cp-ac150,Cables,Sony
Cáp Micro USB 1m Sony CP-AB100,120000.0,120000.0,0,28,,https://www.thegioididong.com/cap-dien-thoai/cap-micro-1m-sony-cp-ab100,Cables,Sony
Cáp nối dài 3.5mm Pisen YP04,25000.0,50000.0,50,58,,https://www.thegioididong.com/cap-dien-thoai/cap-noi-dai-35mm-2m-pisen-yp04,Cables,Pisen
Cáp Type C 1m iWALK Crazy Link CSC003,199000.0,199000.0,0,9,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-iwalk-csc003-den,Cables,Iwalk
Cáp Lightning 1m iWALK Crazy Link CSC002,199000.0,199000.0,0,10,,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-1m-iwalk-csc002-den,Cables,Iwalk
