product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Sony Google TV KD-75X80K,30890000.0,32890000.0,6,40,Bravia XR LED,https://www.dienmayxanh.com/tivi/android-sony-4k-75-inch-kd-75x80k,Tivi,Sony
Sony Google TV KD-55X85K,20400000.0,22900000.0,10,25,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-55-inch-kd-55x85k,Tivi,Sony
Sony Google TV XR-55X90K,24400000.0,25900000.0,5,22,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-55-inch-xr-55x90k,Tivi,Sony
Sony Google TV XR-65X90K,26900000.0,30900000.0,12,29,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-65-inch-xr-65x90k,Tivi,Sony
Sony Google TV KD-55X80L Mới 2023,18390000.0,18890000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-55-inch-55x80l,Tivi,Sony
Sony Google TV KD-50X80L Mới 2023,16890000.0,17190000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-50-inch-50x80l,Tivi,Sony
Sony Google TV KD-50X85K,18900000.0,19900000.0,5,15,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-50-inch-kd-50x85k,Tivi,Sony
Sony Google TV KD-65X80L Mới 2023,22890000.0,23590000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-65-inch-65x80l,Tivi,Sony
Sony Google TV KD-43X80L Mới 2023,15390000.0,15590000.0,0,4,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-43-inch-43x80l,Tivi,Sony
Sony Android TV KD-65X95J,31900000.0,39900000.0,20,10,Bravia XR LED,https://www.dienmayxanh.com/tivi/led-sony-kd-65x95j,Tivi,Sony
Sony Google TV KD-85X85K,46790000.0,60890000.0,23,6,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-85-inch-kd-85x85k,Tivi,Sony
Sony Google TV KD-75X80L Mới 2023,33900000.0,35900000.0,5,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-75-inch-75x80l,Tivi,Sony
Sony Google TV KD-75X85K,32980000.0,39880000.0,17,6,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-75-inch-kd-75x85k,Tivi,Sony
Google Tivi Sony 4K 55 inch XR-55X90L,28900000.0,29900000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-55-inch-xr-55x90l,Tivi,Sony
Sony Google TV XR-85X90K,57790000.0,69890000.0,17,6,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-85-inch-xr-85x90k,Tivi,Sony
Sony Google TV KD-85X80L Mới 2023,50890000.0,53890000.0,5,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-85-inch-85x80l,Tivi,Sony
Google Tivi Sony 4K 65 inch KD-65X85L,29890000.0,30890000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-65-inch-kd-65x85l,Tivi,Sony
Sony Android TV KD-85X95J,64980000.0,85890000.0,24,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/led-sony-kd-85x95j,Tivi,Sony
Sony Google TV KD-50X81DK,15400000.0,16400000.0,6,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-sony-4k-50-inch-kd-50x81dk,Tivi,Sony
Sony Google TV KD-55X85L Mới 2023,22900000.0,23600000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-55-inch-kd-55x85l,Tivi,Sony
Sony Google TV XR-65X90L Mới 2023,34900000.0,36400000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-65-inch-xr-65x90l,Tivi,Sony
Sony Google TV XR-75X90L Mới 2023,47900000.0,49900000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-75-inch-xr-75x90l,Tivi,Sony
Sony Google TV KD-75X85L Mới 2023,39890000.0,41390000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-75-inch-kd-75x85l,Tivi,Sony
Sony Google TV KD-75X77L Mới 2023,29900000.0,30900000.0,0,0,Bravia XR LED,https://www.dienmayxanh.com/tivi/google-tivi-sony-4k-75-inch-kd-75x77l,Tivi,Sony
