product_name,current_price,price,percent_discount,rating,series,link,genre_name,brand_name
Toshiba Inverter 10.5 Kg TW-BK115G4V (MG),9990000.0,10490000.0,0,44,,https://www.dienmayxanh.com/may-giat/toshiba-tw-bk115g4v-mg,Washing Machine,Toshiba
Toshiba Inverter 10 Kg AW-DM1100PV(KK),6990000.0,7990000.0,12,40,,https://www.dienmayxanh.com/may-giat/toshiba-inverter-10kg-aw-dm1100pv-kk,Washing Machine,Toshiba
Toshiba 8 Kg M905BVMK,4990000.0,5490000.0,9,69,,https://www.dienmayxanh.com/may-giat/may-giat-toshiba-8kg-aw-m905bvmk,Washing Machine,Toshiba
Toshiba 10 Kg AW-M1100PV(MK),5990000.0,6990000.0,14,30,,https://www.dienmayxanh.com/may-giat/may-giat-toshiba-10-kg-aw-m1100pv-mk,Washing Machine,Toshiba
Toshiba Inverter 8.5 Kg TW-BH95S2V WK,6690000.0,6990000.0,0,533,,https://www.dienmayxanh.com/may-giat/toshiba-tw-bh95s2v-wk,Washing Machine,Toshiba
Toshiba Inverter 9.5 Kg TW-BL105A4V(SS),7990000.0,8990000.0,11,121,,https://www.dienmayxanh.com/may-giat/toshiba-95-kg-tw-bl105a4v-ss,Washing Machine,Toshiba
Toshiba Inverter 9.5 Kg TW-BK105S3V(SK),8390000.0,8690000.0,0,106,,https://www.dienmayxanh.com/may-giat/toshiba-tw-bk105s3v-sk,Washing Machine,Toshiba
Toshiba Inverter 12 Kg AW-DUK1300KV(SG),8490000.0,8990000.0,5,23,,https://www.dienmayxanh.com/may-giat/toshiba-inverter-12-kg-aw-duk1300kv-sg,Washing Machine,Toshiba
Toshiba Inverter 8.5 Kg TW-BL95A4V(SS),6990000.0,7990000.0,12,28,,https://www.dienmayxanh.com/may-giat/toshiba-inverter-85-kg-tw-bl95a4v-ss,Washing Machine,Toshiba
Toshiba Inverter 9 Kg AW-DK1000FV(KK),6990000.0,6990000.0,0,102,,https://www.dienmayxanh.com/may-giat/toshiba-aw-dk1000fv-kk,Washing Machine,Toshiba
Toshiba Inverter 9.5 Kg TW-BK105G4V(MG),8990000.0,9990000.0,10,62,,https://www.dienmayxanh.com/may-giat/toshiba-tw-bk105g4v-mg,Washing Machine,Toshiba
Toshiba Inverter 10.5 Kg TW-BL115A2V(SS),9790000.0,9990000.0,0,19,,https://www.dienmayxanh.com/may-giat/toshiba-105-kg-tw-bl115a2v-ss,Washing Machine,Toshiba
Toshiba 8 Kg AW-K905DV(SG),4490000.0,6490000.0,30,84,,https://www.dienmayxanh.com/may-giat/toshiba-aw-k905dv-sg,Washing Machine,Toshiba
Toshiba Inverter 10.5 Kg AW-DUK1150HV(MG),7040000.0,9090000.0,22,36,,https://www.dienmayxanh.com/may-giat/toshiba-10-5-kg-aw-duk1150hv-mg,Washing Machine,Toshiba
Toshiba Inverter 10 Kg AW-DUM1100JV(SG),9890000.0,10590000.0,6,0,,https://www.dienmayxanh.com/may-giat/toshiba-inverter-10kg-aw-dum1100jv-sg,Washing Machine,Toshiba
Toshiba Inverter Giặt 12.5 Kg - Sấy 8 Kg TWD-BM135GF4V(MG),14990000.0,14990000.0,0,0,,https://www.dienmayxanh.com/may-giat/may-giat-say-toshiba-inverter-twd-bm135gf4v-mg,Washing Machine,Toshiba
