product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Tai nghe Bluetooth True Wireless Rezo F15,790.000₫,,,246,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-f15,11,,Headphone
Tai nghe Bluetooth True Wireless Rezo QT13,595.000₫,950.000₫,-37%,124,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-qt13,11,,Headphone
Tai nghe Bluetooth True Wireless Rezo T206,675.000₫,1.250.000₫,-46%,103,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rezo-t206-xam-den,11,,Headphone
Tai nghe Bluetooth Chụp Tai Kanen K6,480.000₫,600.000₫,-20%,159,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-kanen-k6-xam-gold,12,,Headphone
Tai nghe Bluetooth Chụp Tai Kanen K9,150.000₫,500.000₫,-70%,74,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-kanen-k9,12,,Headphone
Tai nghe Bluetooth Chụp Tai Kanen K6,480.000₫,600.000₫,-20%,172,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-kanen-k6,12,,Headphone
Tai nghe Chụp Tai Kanen IP-2090,245.000₫,350.000₫,-30%,132,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-kanen-ip-2090,12,,Headphone
Tai nghe Bluetooth 1 Bên Roman R553X,90.000₫,300.000₫,-70%,66,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-roman-r553x-den,13,,Headphone
Tai nghe Bluetooth 1 Bên Roman Q5C,90.000₫,300.000₫,-70%,61,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-roman-q5c-den,13,,Headphone
Tai nghe Bluetooth Roman S205,105.000₫,350.000₫,-70%,33,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-roman-s205-xanh,13,,Headphone
Tai nghe Bluetooth 1 Bên Roman R553N,150.000₫,300.000₫,-50%,66,https://www.thegioididong.com/tai-nghe/tai-nghe-bluetooth-roman-r553n-den,13,,Headphone
Tai nghe Bluetooth True Wireless Hydrus TS12BC,350.000₫,,,250,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-hydrus-ts12bc,14,,Headphone
Tai nghe Chụp Tai Gaming MozardX G1,590.000₫,,,32,https://www.thegioididong.com/tai-nghe/tai-nghe-chup-tai-gaming-mozardx-g1-den,15,,Headphone
Tai nghe Có Dây Gaming Rapoo VM150,500.000₫,,,16,https://www.thegioididong.com/tai-nghe/ep-gaming-rapoo-vm150,16,,Headphone
Tai nghe Bluetooth True Wireless Rapoo I300,890.000₫,,,8,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rapoo-i300-trang,16,,Headphone
Tai nghe Chụp Tai Gaming Rapoo VH520C 7.1,600.000₫,,,22,https://www.thegioididong.com/tai-nghe/chup-tai-gaming-rapoo-vh520c-den,16,,Headphone
Tai nghe Bluetooth True Wireless Rapoo I100,420.000₫,700.000₫,-40%,9,https://www.thegioididong.com/tai-nghe/bluetooth-true-wireless-rapoo-i100-den,16,,Headphone
Tai nghe Chụp Tai Gaming Rapoo VH500 7.1,800.000₫,,,15,https://www.thegioididong.com/tai-nghe/tai-nghe-gaming-rapoo-vh500-71-den,16,,Headphone
