product_name,current_price,price,percent_discount,rating,link,brand_id,series,device
Cáp Lightning 0.2m AVA Speed II,20.000₫,50.000₫,-60%,64,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-speed-ii-trang,05,,Cables
Cáp Lightning AVA LTPL-01,90.000₫,,,12,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-2m-ava-ltpl-01-den,05,,Cables
Cáp Lightning 0.2m AVA LTPL-01,20.000₫,50.000₫,-60%,24,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-20cm-ava-ltpl-01-den,05,,Cables
Cáp Type C AVA DS447-WB,Ngừng kinh doanh,,,9,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-ava-ds447-wb-den,05,,Cables
Cáp Type C 2m Belkin CAB002,360.000₫,450.000₫,-20%,8,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-belkin-cab002,06,,Cables
Cáp Type C 1m Belkin CAB002,190.000₫,385.000₫,-50%,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab002-den,06,,Cables
Cáp Type C - Lightning MFI 2m Belkin CAA004,650.000₫,,,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-lightning-mfi-2m-belkin-caa004-den,06,,Cables
Cáp Lightning MFI 2m Belkin CAA002,460.000₫,580.000₫,-20%,3,https://www.thegioididong.com/cap-dien-thoai/cap-lightning-mfi-2m-belkin-caa002-den,06,,Cables
Cáp Type C 2m Belkin CAB002,270.000₫,450.000₫,-40%,,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-0-9m-anker-powerline-iii-flow-a8552-tim,06,,Cables
Cáp Type C - Type C 1m Playa PM2004,255.000₫,320.000₫,-20%,7,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-playa-pm2004,06,,Cables
Cáp Type C - Type C 2m Belkin CAB003,390.000₫,,,9,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-2m-belkin-cab003,06,,Cables
Cáp Type C - Type C 1m Belkin CAB003,290.000₫,325.000₫,-10%,8,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-type-c-1m-belkin-cab003,06,,Cables
Cáp Type C 1m Belkin CAB002,190.000₫,385.000₫,-50%,8,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-1m-belkin-cab002,06,,Cables
Cáp Type C 2m Belkin CAB001,270.000₫,390.000₫,-30%,5,https://www.thegioididong.com/cap-dien-thoai/cap-type-c-2m-belkin-cab001,06,,Cables
